"schema_name","table_name","approx_rows","column_id","column_name","sql_type","max_length","precision","scale","is_nullable"
"dbo","_Document127_VT364",1,18,"_Fld375","numeric",9,15,2,0
"dbo","_Document127_VT364",1,19,"_Fld10335","numeric",9,15,2,0
"dbo","_Document127_VT364",1,20,"_Fld376RRef","binary",16,0,0,0
"dbo","_Document127_VT364",1,21,"_Fld377","numeric",9,15,2,0
"dbo","_Document127_VT378",0,1,"_Document127_IDRRef","binary",16,0,0,0
"dbo","_Document127_VT378",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document127_VT378",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document127_VT378",0,4,"_LineNo379","numeric",5,5,0,0
"dbo","_Document127_VT378",0,5,"_Fld380","nvarchar",50,0,0,0
"dbo","_Document127_VT378",0,6,"_Fld381","datetime2",6,19,0,0
"dbo","_Document127_VT378",0,7,"_Fld382RRef","binary",16,0,0,0
"dbo","_Document127_VT378",0,8,"_Fld383","nvarchar",50,0,0,0
"dbo","_Document127_VT378",0,9,"_Fld384","nvarchar",100,0,0,0
"dbo","_Document127_VT378",0,10,"_Fld385","numeric",9,15,3,0
"dbo","_Document127_VT386",0,1,"_Document127_IDRRef","binary",16,0,0,0
"dbo","_Document127_VT386",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document127_VT386",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document127_VT386",0,4,"_LineNo387","numeric",5,5,0,0
"dbo","_Document127_VT386",0,5,"_Fld388","nvarchar",50,0,0,0
"dbo","_Document127_VT386",0,6,"_Fld389","numeric",9,15,2,0
"dbo","_Document127_VT386",0,7,"_Fld390","datetime2",6,19,0,0
"dbo","_Document127_VT386",0,8,"_Fld391","numeric",9,15,3,0
"dbo","_Document127_VT386",0,9,"_Fld392","numeric",9,15,3,0
"dbo","_Document127_VT386",0,10,"_Fld393RRef","binary",16,0,0,0
"dbo","_Document127_VT386",0,11,"_Fld394","nvarchar",50,0,0,0
"dbo","_Document127_VT386",0,12,"_Fld395RRef","binary",16,0,0,0
"dbo","_Document127_VT386",0,13,"_Fld396RRef","binary",16,0,0,0
"dbo","_Document127_VT386",0,14,"_Fld10336RRef","binary",16,0,0,0
"dbo","_Document127_VT386",0,15,"_Fld397RRef","binary",16,0,0,0
"dbo","_Document127_VT386",0,16,"_Fld398","numeric",9,15,2,0
"dbo","_Document127_VT386",0,17,"_Fld10337","numeric",9,15,2,0
"dbo","_Document127_VT386",0,18,"_Fld399RRef","binary",16,0,0,0
"dbo","_Document127_VT386",0,19,"_Fld400","numeric",9,15,2,0
"dbo","_Document128",2,1,"_IDRRef","binary",16,0,0,0
"dbo","_Document128",2,2,"_Version","timestamp",8,0,0,0
"dbo","_Document128",2,3,"_Marked","binary",1,0,0,0
"dbo","_Document128",2,4,"_Date_Time","datetime2",6,19,0,0
"dbo","_Document128",2,5,"_NumberPrefix","datetime2",6,19,0,0
"dbo","_Document128",2,6,"_Number","nvarchar",22,0,0,0
"dbo","_Document128",2,7,"_Posted","binary",1,0,0,0
"dbo","_Document128",2,8,"_Fld402RRef","binary",16,0,0,0
"dbo","_Document128",2,9,"_Fld403RRef","binary",16,0,0,0
"dbo","_Document128",2,10,"_Fld404","nvarchar",-1,0,0,0
"dbo","_Document128",2,11,"_Fld405RRef","binary",16,0,0,0
"dbo","_Document128",2,12,"_Fld406","binary",1,0,0,0
"dbo","_Document128",2,13,"_Fld407","datetime2",6,19,0,0
"dbo","_Document128",2,14,"_Fld408","datetime2",6,19,0,0
"dbo","_Document128",2,15,"_Fld409RRef","binary",16,0,0,0
"dbo","_Document128",2,16,"_Fld410","binary",1,0,0,0
"dbo","_Document128",2,17,"_Fld411","numeric",9,15,2,0
"dbo","_Document128",2,18,"_Fld346","numeric",5,7,0,0
"dbo","_Document128_VT412",1,1,"_Document128_IDRRef","binary",16,0,0,0
"dbo","_Document128_VT412",1,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document128_VT412",1,3,"_KeyField","binary",4,0,0,0
"dbo","_Document128_VT412",1,4,"_LineNo413","numeric",5,5,0,0
"dbo","_Document128_VT412",1,5,"_Fld414RRef","binary",16,0,0,0
"dbo","_Document128_VT412",1,6,"_Fld415","numeric",9,15,2,0
"dbo","_Document129",4497,1,"_IDRRef","binary",16,0,0,0
"dbo","_Document129",4497,2,"_Version","timestamp",8,0,0,0
"dbo","_Document129",4497,3,"_Marked","binary",1,0,0,0
"dbo","_Document129",4497,4,"_Date_Time","datetime2",6,19,0,0
"dbo","_Document129",4497,5,"_Number","nvarchar",22,0,0,0
"dbo","_Document129",4497,6,"_Posted","binary",1,0,0,0
"dbo","_Document129",4497,7,"_Fld416RRef","binary",16,0,0,0
"dbo","_Document129",4497,8,"_Fld417RRef","binary",16,0,0,0
"dbo","_Document129",4497,9,"_Fld418RRef","binary",16,0,0,0
"dbo","_Document129",4497,10,"_Fld419RRef","binary",16,0,0,0
"dbo","_Document129",4497,11,"_Fld420_TYPE","binary",1,0,0,0
"dbo","_Document129",4497,12,"_Fld420_RTRef","binary",4,0,0,0
"dbo","_Document129",4497,13,"_Fld420_RRRef","binary",16,0,0,0
"dbo","_Document129",4497,14,"_Fld421_TYPE","binary",1,0,0,0
"dbo","_Document129",4497,15,"_Fld421_RTRef","binary",4,0,0,0
"dbo","_Document129",4497,16,"_Fld421_RRRef","binary",16,0,0,0
"dbo","_Document129",4497,17,"_Fld422RRef","binary",16,0,0,0
"dbo","_Document129",4497,18,"_Fld423RRef","binary",16,0,0,0
"dbo","_Document129",4497,19,"_Fld424","datetime2",6,19,0,0
"dbo","_Document129",4497,20,"_Fld425","datetime2",6,19,0,0
"dbo","_Document129",4497,21,"_Fld426","datetime2",6,19,0,0
"dbo","_Document129",4497,22,"_Fld427","numeric",5,5,0,0
"dbo","_Document129",4497,23,"_Fld428","numeric",9,10,0,0
"dbo","_Document129",4497,24,"_Fld429","numeric",9,10,0,0
"dbo","_Document129",4497,25,"_Fld430","numeric",9,10,0,0
"dbo","_Document129",4497,26,"_Fld431","numeric",9,10,2,0
"dbo","_Document129",4497,27,"_Fld432","numeric",9,15,2,0
"dbo","_Document129",4497,28,"_Fld433","nvarchar",-1,0,0,0
"dbo","_Document129",4497,29,"_Fld434","nvarchar",-1,0,0,0
"dbo","_Document129",4497,30,"_Fld346","numeric",5,7,0,0
"dbo","_Document129_VT435",0,1,"_Document129_IDRRef","binary",16,0,0,0
"dbo","_Document129_VT435",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document129_VT435",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document129_VT435",0,4,"_LineNo436","numeric",5,5,0,0
"dbo","_Document129_VT435",0,5,"_Fld437RRef","binary",16,0,0,0
"dbo","_Document129_VT435",0,6,"_Fld438RRef","binary",16,0,0,0
"dbo","_Document129_VT435",0,7,"_Fld439","numeric",9,10,0,0
"dbo","_Document130",1514,1,"_IDRRef","binary",16,0,0,0
"dbo","_Document130",1514,2,"_Version","timestamp",8,0,0,0
"dbo","_Document130",1514,3,"_Marked","binary",1,0,0,0
"dbo","_Document130",1514,4,"_Date_Time","datetime2",6,19,0,0
"dbo","_Document130",1514,5,"_NumberPrefix","datetime2",6,19,0,0
"dbo","_Document130",1514,6,"_Number","nvarchar",22,0,0,0
"dbo","_Document130",1514,7,"_Posted","binary",1,0,0,0
"dbo","_Document130",1514,8,"_Fld441RRef","binary",16,0,0,0
"dbo","_Document130",1514,9,"_Fld442","nvarchar",500,0,0,0
"dbo","_Document130",1514,10,"_Fld443","nvarchar",80,0,0,0
"dbo","_Document130",1514,11,"_Fld444RRef","binary",16,0,0,0
"dbo","_Document130",1514,12,"_Fld6064RRef","binary",16,0,0,0
"dbo","_Document130",1514,13,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT445",0,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT445",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT445",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT445",0,4,"_LineNo446","numeric",5,5,0,0
"dbo","_Document130_VT445",0,5,"_Fld447RRef","binary",16,0,0,0
"dbo","_Document130_VT445",0,6,"_Fld448","numeric",9,15,2,0
"dbo","_Document130_VT445",0,7,"_Fld5906RRef","binary",16,0,0,0
"dbo","_Document130_VT445",0,8,"_Fld5907RRef","binary",16,0,0,0
"dbo","_Document130_VT445",0,9,"_Fld5908RRef","binary",16,0,0,0
"dbo","_Document130_VT449",0,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT449",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT449",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT449",0,4,"_LineNo450","numeric",5,5,0,0
"dbo","_Document130_VT449",0,5,"_Fld451_TYPE","binary",1,0,0,0
"dbo","_Document130_VT449",0,6,"_Fld451_RTRef","binary",4,0,0,0
"dbo","_Document130_VT449",0,7,"_Fld451_RRRef","binary",16,0,0,0
"dbo","_Document130_VT449",0,8,"_Fld452","numeric",9,15,2,0
"dbo","_Document130_VT449",0,9,"_Fld453RRef","binary",16,0,0,0
"dbo","_Document130_VT454",1,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT454",1,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT454",1,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT454",1,4,"_LineNo455","numeric",5,5,0,0
"dbo","_Document130_VT454",1,5,"_Fld468","datetime2",6,19,0,0
"dbo","_Document130_VT454",1,6,"_Fld465RRef","binary",16,0,0,0
"dbo","_Document130_VT454",1,7,"_Fld469","numeric",9,15,2,0
"dbo","_Document130_VT454",1,8,"_Fld463RRef","binary",16,0,0,0
"dbo","_Document130_VT454",1,9,"_Fld456","binary",16,0,0,0
"dbo","_Document130_VT454",1,10,"_Fld457","numeric",9,15,3,0
"dbo","_Document130_VT454",1,11,"_Fld458RRef","binary",16,0,0,0
"dbo","_Document130_VT454",1,12,"_Fld459RRef","binary",16,0,0,0
"dbo","_Document130_VT454",1,13,"_Fld460","numeric",9,10,2,0
"dbo","_Document130_VT454",1,14,"_Fld461RRef","binary",16,0,0,0
"dbo","_Document130_VT454",1,15,"_Fld462RRef","binary",16,0,0,0
"dbo","_Document130_VT454",1,16,"_Fld467","numeric",9,15,2,0
"dbo","_Document130_VT454",1,17,"_Fld466","numeric",9,15,2,0
"dbo","_Document130_VT454",1,18,"_Fld464","numeric",9,15,2,0
"dbo","_Document130_VT470",0,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT470",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT470",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT470",0,4,"_LineNo471","numeric",5,5,0,0
"dbo","_Document130_VT470",0,5,"_Fld472","datetime2",6,19,0,0
"dbo","_Document130_VT470",0,6,"_Fld473RRef","binary",16,0,0,0
"dbo","_Document130_VT470",0,7,"_Fld474","numeric",9,15,2,0
"dbo","_Document130_VT475",0,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT475",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT475",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT475",0,4,"_LineNo476","numeric",5,5,0,0
"dbo","_Document130_VT475",0,5,"_Fld477RRef","binary",16,0,0,0
"dbo","_Document130_VT475",0,6,"_Fld478_TYPE","binary",1,0,0,0
"dbo","_Document130_VT475",0,7,"_Fld478_RTRef","binary",4,0,0,0
"dbo","_Document130_VT475",0,8,"_Fld478_RRRef","binary",16,0,0,0
"dbo","_Document130_VT475",0,9,"_Fld479","numeric",9,15,2,0
"dbo","_Document130_VT475",0,10,"_Fld480RRef","binary",16,0,0,0
"dbo","_Document130_VT475",0,11,"_Fld481RRef","binary",16,0,0,0
"dbo","_Document130_VT475",0,12,"_Fld482RRef","binary",16,0,0,0
"dbo","_Document130_VT483",0,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT483",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT483",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT483",0,4,"_LineNo484","numeric",5,5,0,0
"dbo","_Document130_VT483",0,5,"_Fld485RRef","binary",16,0,0,0
"dbo","_Document130_VT483",0,6,"_Fld486RRef","binary",16,0,0,0
"dbo","_Document130_VT483",0,7,"_Fld487","numeric",9,15,2,0
"dbo","_Document130_VT488",207,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT488",207,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT488",207,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT488",207,4,"_LineNo489","numeric",5,5,0,0
"dbo","_Document130_VT488",207,5,"_Fld490","binary",16,0,0,0
"dbo","_Document130_VT488",207,6,"_Fld491","datetime2",6,19,0,0
"dbo","_Document130_VT488",207,7,"_Fld492RRef","binary",16,0,0,0
"dbo","_Document130_VT488",207,8,"_Fld493RRef","binary",16,0,0,0
"dbo","_Document130_VT488",207,9,"_Fld494","numeric",9,15,2,0
"dbo","_Document130_VT488",207,10,"_Fld495","datetime2",6,19,0,0
"dbo","_Document130_VT488",207,11,"_Fld496RRef","binary",16,0,0,0
"dbo","_Document130_VT488",207,12,"_Fld497","numeric",9,10,0,0
"dbo","_Document130_VT488",207,13,"_Fld498","datetime2",6,19,0,0
"dbo","_Document130_VT488",207,14,"_Fld499RRef","binary",16,0,0,0
"dbo","_Document130_VT488",207,15,"_Fld500RRef","binary",16,0,0,0
"dbo","_Document130_VT501",0,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT501",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT501",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT501",0,4,"_LineNo502","numeric",5,5,0,0
"dbo","_Document130_VT501",0,5,"_Fld503","binary",16,0,0,0
"dbo","_Document130_VT501",0,6,"_Fld504_TYPE","binary",1,0,0,0
"dbo","_Document130_VT501",0,7,"_Fld504_RTRef","binary",4,0,0,0
"dbo","_Document130_VT501",0,8,"_Fld504_RRRef","binary",16,0,0,0
"dbo","_Document130_VT501",0,9,"_Fld505","numeric",9,15,0,0
"dbo","_Document130_VT506",74278,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT506",74278,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT506",74278,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT506",74278,4,"_LineNo507","numeric",5,5,0,0
"dbo","_Document130_VT506",74278,5,"_Fld508","binary",16,0,0,0
"dbo","_Document130_VT506",74278,6,"_Fld509","numeric",9,15,2,0
"dbo","_Document130_VT506",74278,7,"_Fld510_TYPE","binary",1,0,0,0
"dbo","_Document130_VT506",74278,8,"_Fld510_RTRef","binary",4,0,0,0
"dbo","_Document130_VT506",74278,9,"_Fld510_RRRef","binary",16,0,0,0
"dbo","_Document130_VT511",19532,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT511",19532,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT511",19532,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT511",19532,4,"_LineNo512","numeric",5,5,0,0
"dbo","_Document130_VT511",19532,5,"_Fld513","datetime2",6,19,0,0
"dbo","_Document130_VT511",19532,6,"_Fld514","datetime2",6,19,0,0
"dbo","_Document130_VT511",19532,7,"_Fld515","datetime2",6,19,0,0
"dbo","_Document130_VT511",19532,8,"_Fld516RRef","binary",16,0,0,0
"dbo","_Document130_VT511",19532,9,"_Fld518RRef","binary",16,0,0,0
"dbo","_Document130_VT511",19532,10,"_Fld519","binary",16,0,0,0
"dbo","_Document130_VT511",19532,11,"_Fld520","numeric",9,10,0,0
"dbo","_Document130_VT511",19532,12,"_Fld521","nvarchar",-1,0,0,0
"dbo","_Document130_VT511",19532,13,"_Fld522RRef","binary",16,0,0,0
"dbo","_Document130_VT511",19532,14,"_Fld523RRef","binary",16,0,0,0
"dbo","_Document130_VT511",19532,15,"_Fld524","numeric",9,15,2,0
"dbo","_Document130_VT511",19532,16,"_Fld525","numeric",9,15,2,0
"dbo","_Document130_VT511",19532,17,"_Fld526RRef","binary",16,0,0,0
"dbo","_Document130_VT511",19532,18,"_Fld527","numeric",9,10,0,0
"dbo","_Document130_VT511",19532,19,"_Fld528","nvarchar",50,0,0,0
"dbo","_Document130_VT511",19532,20,"_Fld529","datetime2",6,19,0,0
"dbo","_Document130_VT511",19532,21,"_Fld530RRef","binary",16,0,0,0
"dbo","_Document130_VT511",19532,22,"_Fld531","numeric",5,3,0,0
"dbo","_Document130_VT511",19532,23,"_Fld532","numeric",9,15,0,0
"dbo","_Document130_VT511",19532,24,"_Fld7758","nvarchar",10,0,0,0
"dbo","_Document130_VT511",19532,25,"_Fld533","numeric",9,15,2,0
"dbo","_Document130_VT534",0,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT534",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT534",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT534",0,4,"_LineNo535","numeric",5,5,0,0
"dbo","_Document130_VT534",0,5,"_Fld536RRef","binary",16,0,0,0
"dbo","_Document130_VT534",0,6,"_Fld537_TYPE","binary",1,0,0,0
"dbo","_Document130_VT534",0,7,"_Fld537_RTRef","binary",4,0,0,0
"dbo","_Document130_VT534",0,8,"_Fld537_RRRef","binary",16,0,0,0
"dbo","_Document130_VT534",0,9,"_Fld538RRef","binary",16,0,0,0
"dbo","_Document130_VT534",0,10,"_Fld539","numeric",9,10,0,0
"dbo","_Document130_VT534",0,11,"_Fld540","numeric",9,15,2,0
"dbo","_Document130_VT534",0,12,"_Fld541","nvarchar",12,0,0,0
"dbo","_Document130_VT7759",0,1,"_Document130_IDRRef","binary",16,0,0,0
"dbo","_Document130_VT7759",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document130_VT7759",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document130_VT7759",0,4,"_LineNo7760","numeric",5,5,0,0
"dbo","_Document130_VT7759",0,5,"_Fld7761","nvarchar",12,0,0,0
"dbo","_Document130_VT7759",0,6,"_Fld7762RRef","binary",16,0,0,0
"dbo","_Document130_VT7759",0,7,"_Fld7763","numeric",9,15,2,0
"dbo","_Document130_VT7759",0,8,"_Fld7764RRef","binary",16,0,0,0
"dbo","_Document130_VT7759",0,9,"_Fld7765RRef","binary",16,0,0,0
"dbo","_Document131",1855,1,"_IDRRef","binary",16,0,0,0
"dbo","_Document131",1855,2,"_Version","timestamp",8,0,0,0
"dbo","_Document131",1855,3,"_Marked","binary",1,0,0,0
"dbo","_Document131",1855,4,"_Date_Time","datetime2",6,19,0,0
"dbo","_Document131",1855,5,"_NumberPrefix","datetime2",6,19,0,0
"dbo","_Document131",1855,6,"_Number","nvarchar",22,0,0,0
"dbo","_Document131",1855,7,"_Posted","binary",1,0,0,0
"dbo","_Document131",1855,8,"_Fld550RRef","binary",16,0,0,0
"dbo","_Document131",1855,9,"_Fld545_TYPE","binary",1,0,0,0
"dbo","_Document131",1855,10,"_Fld545_RTRef","binary",4,0,0,0
"dbo","_Document131",1855,11,"_Fld545_RRRef","binary",16,0,0,0
"dbo","_Document131",1855,12,"_Fld7766RRef","binary",16,0,0,0
"dbo","_Document131",1855,13,"_Fld9140","numeric",13,20,0,0
"dbo","_Document131",1855,14,"_Fld551","nvarchar",-1,0,0,0
"dbo","_Document131",1855,15,"_Fld543RRef","binary",16,0,0,0
"dbo","_Document131",1855,16,"_Fld4935RRef","binary",16,0,0,0
"dbo","_Document131",1855,17,"_Fld544","binary",1,0,0,0
"dbo","_Document131",1855,18,"_Fld5909","nvarchar",80,0,0,0
"dbo","_Document131",1855,19,"_Fld552","numeric",5,8,0,0
"dbo","_Document131",1855,20,"_Fld546RRef","binary",16,0,0,0
"dbo","_Document131",1855,21,"_Fld547_TYPE","binary",1,0,0,0
"dbo","_Document131",1855,22,"_Fld547_RTRef","binary",4,0,0,0
"dbo","_Document131",1855,23,"_Fld547_RRRef","binary",16,0,0,0
"dbo","_Document131",1855,24,"_Fld542RRef","binary",16,0,0,0
"dbo","_Document131",1855,25,"_Fld7767","binary",1,0,0,0
"dbo","_Document131",1855,26,"_Fld548","numeric",9,15,2,0
"dbo","_Document131",1855,27,"_Fld549","numeric",9,15,2,0
"dbo","_Document131",1855,28,"_Fld7768","numeric",9,10,0,0
"dbo","_Document131",1855,29,"_Fld7769","binary",1,0,0,0
"dbo","_Document131",1855,30,"_Fld7770","nvarchar",600,0,0,0
"dbo","_Document131",1855,31,"_Fld8918RRef","binary",16,0,0,0
"dbo","_Document131",1855,32,"_Fld346","numeric",5,7,0,0
"dbo","_Document131_VT553",1931,1,"_Document131_IDRRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document131_VT553",1931,3,"_KeyField","binary",4,0,0,0
"dbo","_Document131_VT553",1931,4,"_LineNo554","numeric",5,5,0,0
"dbo","_Document131_VT553",1931,5,"_Fld10482","nvarchar",200,0,0,0
"dbo","_Document131_VT553",1931,6,"_Fld10221","nvarchar",200,0,0,0
"dbo","_Document131_VT553",1931,7,"_Fld10222","numeric",9,13,0,0
"dbo","_Document131_VT553",1931,8,"_Fld10483","nvarchar",200,0,0,0
"dbo","_Document131_VT553",1931,9,"_Fld555","numeric",9,15,2,0
"dbo","_Document131_VT553",1931,10,"_Fld577","datetime2",6,19,0,0
"dbo","_Document131_VT553",1931,11,"_Fld556RRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,12,"_Fld557","binary",16,0,0,0
"dbo","_Document131_VT553",1931,13,"_Fld558","numeric",9,15,3,0
"dbo","_Document131_VT553",1931,14,"_Fld559","numeric",9,15,3,0
"dbo","_Document131_VT553",1931,15,"_Fld9141","nvarchar",2048,0,0,0
"dbo","_Document131_VT553",1931,16,"_Fld8919RRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,17,"_Fld560RRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,18,"_Fld561_TYPE","binary",1,0,0,0
"dbo","_Document131_VT553",1931,19,"_Fld561_RTRef","binary",4,0,0,0
"dbo","_Document131_VT553",1931,20,"_Fld561_RRRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,21,"_Fld562_TYPE","binary",1,0,0,0
"dbo","_Document131_VT553",1931,22,"_Fld562_RTRef","binary",4,0,0,0
"dbo","_Document131_VT553",1931,23,"_Fld562_RRRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,24,"_Fld563_TYPE","binary",1,0,0,0
"dbo","_Document131_VT553",1931,25,"_Fld563_RTRef","binary",4,0,0,0
"dbo","_Document131_VT553",1931,26,"_Fld563_RRRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,27,"_Fld576","binary",1,0,0,0
"dbo","_Document131_VT553",1931,28,"_Fld566RRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,29,"_Fld564","numeric",5,5,2,0
"dbo","_Document131_VT553",1931,30,"_Fld565RRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,31,"_Fld567RRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,32,"_Fld568RRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,33,"_Fld569","numeric",9,15,2,0
"dbo","_Document131_VT553",1931,34,"_Fld570","numeric",9,15,2,0
"dbo","_Document131_VT553",1931,35,"_Fld571","numeric",9,15,2,0
"dbo","_Document131_VT553",1931,36,"_Fld572","numeric",9,15,2,0
"dbo","_Document131_VT553",1931,37,"_Fld573","numeric",9,15,2,0
"dbo","_Document131_VT553",1931,38,"_Fld574RRef","binary",16,0,0,0
"dbo","_Document131_VT553",1931,39,"_Fld575","numeric",9,15,2,0
"dbo","_Document131_VT578",171,1,"_Document131_IDRRef","binary",16,0,0,0
"dbo","_Document131_VT578",171,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document131_VT578",171,3,"_KeyField","binary",4,0,0,0
"dbo","_Document131_VT578",171,4,"_LineNo579","numeric",5,5,0,0
"dbo","_Document131_VT578",171,5,"_Fld584RRef","binary",16,0,0,0
"dbo","_Document131_VT578",171,6,"_Fld581","binary",1,0,0,0
"dbo","_Document131_VT578",171,7,"_Fld580","binary",16,0,0,0
"dbo","_Document131_VT578",171,8,"_Fld6065RRef","binary",16,0,0,0
"dbo","_Document131_VT578",171,9,"_Fld582RRef","binary",16,0,0,0
"dbo","_Document131_VT578",171,10,"_Fld586","binary",1,0,0,0
"dbo","_Document131_VT578",171,11,"_Fld583RRef","binary",16,0,0,0
"dbo","_Document131_VT578",171,12,"_Fld585","numeric",9,15,2,0
"dbo","_Document131_VT587",0,1,"_Document131_IDRRef","binary",16,0,0,0
"dbo","_Document131_VT587",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document131_VT587",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document131_VT587",0,4,"_LineNo588","numeric",5,5,0,0
"dbo","_Document131_VT587",0,5,"_Fld590RRef","binary",16,0,0,0
"dbo","_Document131_VT587",0,6,"_Fld591RRef","binary",16,0,0,0
"dbo","_Document131_VT587",0,7,"_Fld593","datetime2",6,19,0,0
"dbo","_Document131_VT587",0,8,"_Fld7771","nvarchar",72,0,0,0
"dbo","_Document131_VT587",0,9,"_Fld592RRef","binary",16,0,0,0
"dbo","_Document131_VT587",0,10,"_Fld7772","numeric",5,8,0,0
"dbo","_Document131_VT587",0,11,"_Fld594","numeric",9,10,2,0
"dbo","_Document131_VT587",0,12,"_Fld589RRef","binary",16,0,0,0
"dbo","_Document132",0,1,"_IDRRef","binary",16,0,0,0
"dbo","_Document132",0,2,"_Version","timestamp",8,0,0,0
"dbo","_Document132",0,3,"_Marked","binary",1,0,0,0
"dbo","_Document132",0,4,"_Date_Time","datetime2",6,19,0,0
"dbo","_Document132",0,5,"_NumberPrefix","datetime2",6,19,0,0
"dbo","_Document132",0,6,"_Number","nvarchar",22,0,0,0
"dbo","_Document132",0,7,"_Posted","binary",1,0,0,0
"dbo","_Document132",0,8,"_Fld596RRef","binary",16,0,0,0
"dbo","_Document132",0,9,"_Fld597RRef","binary",16,0,0,0
"dbo","_Document132",0,10,"_Fld598RRef","binary",16,0,0,0
"dbo","_Document132",0,11,"_Fld599","nvarchar",-1,0,0,0
"dbo","_Document132",0,12,"_Fld600RRef","binary",16,0,0,0
"dbo","_Document132",0,13,"_Fld601","binary",1,0,0,0
"dbo","_Document132",0,14,"_Fld602RRef","binary",16,0,0,0
"dbo","_Document132",0,15,"_Fld603RRef","binary",16,0,0,0
"dbo","_Document132",0,16,"_Fld604RRef","binary",16,0,0,0
"dbo","_Document132",0,17,"_Fld605","binary",1,0,0,0
"dbo","_Document132",0,18,"_Fld606","numeric",9,15,2,0
"dbo","_Document132",0,19,"_Fld346","numeric",5,7,0,0
"dbo","_Document132_VT607",0,1,"_Document132_IDRRef","binary",16,0,0,0
"dbo","_Document132_VT607",0,2,"_Fld346","numeric",5,7,0,0
"dbo","_Document132_VT607",0,3,"_KeyField","binary",4,0,0,0
"dbo","_Document132_VT607",0,4,"_LineNo608","numeric",5,5,0,0
"dbo","_Document132_VT607",0,5,"_Fld609","numeric",9,15,2,0
"dbo","_Document132_VT607",0,6,"_Fld610","numeric",9,15,3,0
"dbo","_Document132_VT607",0,7,"_Fld611","numeric",9,15,3,0
"dbo","_Document132_VT607",0,8,"_Fld612RRef","binary",16,0,0,0
"dbo","_Document132_VT607",0,9,"_Fld613RRef","binary",16,0,0,0
